Category,Metric,Min,Max,Mean,Median,Std Dev,CI Mean Low,CI Mean High,CI Median Low,CI Median High,Additional Info
MRG6,building_footprint,53.07,1434.52,237.69,166.03,182.37,207.55,267.84,162.99,169.1,
MRG6,storeys_above_ground,1,11,6.62,6.0,1.95,6.29,6.94,6.0,6.0,
MRG6,length_footprint,10.48,41.26,18.76,17.42,5.14,17.91,19.61,16.87,17.85,
MRG6,width_footprint,9.44,83.67,19.61,16.98,9.95,17.97,21.25,16.43,17.52,
MRG6,roof_ridge_height,4.64,40.64,21.93,18.94,6.98,20.78,23.09,18.8,18.99,
MRG6,eaves_height,2.95,40.64,21.92,18.94,7.01,20.76,23.08,18.8,18.99,
MRG6,number_roof_surfaces,1,9,1.73,1.0,1.29,1.52,1.95,1.0,1.0,
MRG6,roof_slope,55.29,90.0,89.76,90.0,2.9,89.28,90.0,90.0,90.0,
MRG6,roof_type,,,,,,,,,,1000: 97.9%
MRG6,roof_type,,,,,,,,,,5000: 2.1%
MRG6,development_type_code,,,,,,,,,,C12: 59.86%
MRG6,development_type_code,,,,,,,,,,B13: 28.17%
MRG6,development_type_code,,,,,,,,,,A13: 6.34%
MRG6,development_type_code,,,,,,,,,,C11: 5.63%
MRG7,building_footprint,64.81,3352.24,440.75,288.97,476.06,379.7,501.8,262.81,307.49,
MRG7,storeys_above_ground,1,7,5.22,5.0,1.1,5.08,5.36,5.0,5.0,
MRG7,length_footprint,8.46,102.67,27.16,22.17,15.67,25.15,29.17,20.59,24.0,
MRG7,width_footprint,7.33,88.06,25.96,21.86,13.16,24.27,27.65,20.53,23.12,
MRG7,roof_ridge_height,4.13,31.6,20.06,20.76,4.2,19.52,20.59,20.27,20.92,
MRG7,eaves_height,4.13,29.24,17.89,17.88,4.18,17.35,18.43,17.4,18.33,
MRG7,number_roof_surfaces,1,240,9.89,5.0,24.2,6.79,12.99,4.0,5.0,
MRG7,roof_slope,33.0,90.0,71.86,70.07,15.83,69.83,73.89,65.09,73.6,
MRG7,roof_type,,,,,,,,,,3400: 37.29%
MRG7,roof_type,,,,,,,,,,3100: 28.39%
MRG7,roof_type,,,,,,,,,,1000: 17.37%
MRG7,roof_type,,,,,,,,,,5000: 5.93%
MRG7,roof_type,,,,,,,,,,3200: 5.51%
MRG7,roof_type,,,,,,,,,,3900: 2.97%
MRG7,roof_type,,,,,,,,,,3300: 1.69%
MRG7,roof_type,,,,,,,,,,3700: 0.42%
MRG7,roof_type,,,,,,,,,,2100: 0.42%
MRG7,development_type_code,,,,,,,,,,C11: 66.82%
MRG7,development_type_code,,,,,,,,,,C12: 13.27%
MRG7,development_type_code,,,,,,,,,,B12: 8.06%
MRG7,development_type_code,,,,,,,,,,A13: 6.64%
MRG7,development_type_code,,,,,,,,,,A12: 3.79%
MRG7,development_type_code,,,,,,,,,,B13: 0.47%
MRG7,development_type_code,,,,,,,,,,B11: 0.47%
MRG7,development_type_code,,,,,,,,,,B14: 0.47%
MRO,building_footprint,71.77,3150.61,214.66,179.42,242.75,179.06,250.27,175.6,185.22,
MRO,storeys_above_ground,2,5,3.46,3.0,0.95,3.32,3.6,3.0,3.0,
MRO,length_footprint,10.41,67.28,18.2,17.86,7.14,17.15,19.25,17.52,18.77,
MRO,width_footprint,10.66,96.16,19.55,19.27,7.74,18.41,20.68,18.25,19.72,
MRO,roof_ridge_height,10.02,20.84,15.46,14.52,2.22,15.14,15.79,14.27,15.11,
MRO,eaves_height,6.52,18.86,12.38,11.93,2.88,11.95,12.8,10.81,12.86,
MRO,number_roof_surfaces,1,20,4.19,3.0,3.49,3.68,4.7,3.0,3.0,
MRO,roof_slope,38.8,90.0,59.55,54.33,14.84,57.37,61.73,54.07,54.61,
MRO,roof_type,,,,,,,,,,3200: 51.93%
MRO,roof_type,,,,,,,,,,3100: 34.81%
MRO,roof_type,,,,,,,,,,1000: 8.84%
MRO,roof_type,,,,,,,,,,3400: 2.21%
MRO,roof_type,,,,,,,,,,5000: 1.1%
MRO,roof_type,,,,,,,,,,3300: 1.1%
MRO,development_type_code,,,,,,,,,,B12: 58.33%
MRO,development_type_code,,,,,,,,,,A12: 11.11%
MRO,development_type_code,,,,,,,,,,B11: 9.44%
MRO,development_type_code,,,,,,,,,,A13: 9.44%
MRO,development_type_code,,,,,,,,,,C11: 5.56%
MRO,development_type_code,,,,,,,,,,C12: 4.44%
MRO,development_type_code,,,,,,,,,,A11: 1.67%
MRO2,building_footprint,57.36,704.22,246.57,133.9,245.85,57.36,473.94,91.18,474.0,
MRO2,storeys_above_ground,2,2,2.0,2.0,0.0,2.0,2.0,2.0,2.0,
MRO2,length_footprint,10.59,42.71,22.2,19.83,12.19,10.92,33.47,13.28,35.37,
MRO2,width_footprint,7.52,39.2,19.68,12.83,13.9,7.52,32.53,7.64,38.85,
MRO2,roof_ridge_height,9.37,15.24,10.64,9.91,2.07,9.37,12.56,9.37,10.63,
MRO2,eaves_height,7.21,10.79,8.75,8.43,1.18,7.65,9.85,7.93,9.37,
MRO2,number_roof_surfaces,1,35,14.43,8.0,13.93,1.55,27.31,1.0,27.0,
MRO2,roof_slope,51.13,90.0,67.66,65.59,16.8,52.12,83.2,51.54,90.0,
MRO2,roof_type,,,,,,,,,,3100: 42.86%
MRO2,roof_type,,,,,,,,,,1000: 28.57%
MRO2,roof_type,,,,,,,,,,3200: 28.57%
MRO2,development_type_code,,,,,,,,,,C12: 25.0%
MRO2,development_type_code,,,,,,,,,,A12: 25.0%
MRO2,development_type_code,,,,,,,,,,A11: 25.0%
MRO2,development_type_code,,,,,,,,,,A13: 25.0%
MRO3,building_footprint,33.81,930.7,195.75,191.4,72.15,190.45,201.04,187.84,194.94,
MRO3,storeys_above_ground,1,5,3.18,3.0,0.7,3.13,3.23,3.0,3.0,
MRO3,length_footprint,5.94,50.08,17.62,17.35,4.1,17.32,17.93,16.97,17.67,
MRO3,width_footprint,5.88,42.86,17.51,17.25,3.89,17.23,17.8,16.76,17.54,
MRO3,roof_ridge_height,3.12,25.53,15.84,16.46,3.19,15.6,16.07,16.24,16.77,
MRO3,eaves_height,3.12,25.53,12.74,13.08,3.07,12.52,12.97,12.89,13.3,
MRO3,number_roof_surfaces,1,116,6.21,5.0,5.65,5.8,6.62,5.0,5.0,
MRO3,roof_slope,35.27,90.0,61.37,58.75,12.01,60.49,62.25,58.31,59.23,
MRO3,roof_type,,,,,,,,,,3200: 65.73%
MRO3,roof_type,,,,,,,,,,3400: 17.76%
MRO3,roof_type,,,,,,,,,,3100: 11.89%
MRO3,roof_type,,,,,,,,,,5000: 1.96%
MRO3,roof_type,,,,,,,,,,3300: 1.4%
MRO3,roof_type,,,,,,,,,,1000: 1.12%
MRO3,roof_type,,,,,,,,,,2100: 0.14%
MRO3,development_type_code,,,,,,,,,,A13: 61.9%
MRO3,development_type_code,,,,,,,,,,C11: 17.03%
MRO3,development_type_code,,,,,,,,,,B12: 15.58%
MRO3,development_type_code,,,,,,,,,,A12: 4.18%
MRO3,development_type_code,,,,,,,,,,A11: 1.01%
MRO3,development_type_code,,,,,,,,,,B11: 0.29%
MRO4,building_footprint,33.53,1017.23,173.01,169.82,49.94,170.39,175.62,167.96,172.03,
MRO4,storeys_above_ground,1,5,2.93,3.0,0.54,2.9,2.96,3.0,3.0,
MRO4,length_footprint,7.87,65.98,17.19,17.04,3.58,17.01,17.38,16.89,17.16,
MRO4,width_footprint,8.22,41.41,17.74,17.92,3.17,17.57,17.91,17.72,18.09,
MRO4,roof_ridge_height,5.05,23.54,14.71,14.71,1.9,14.61,14.81,14.65,14.78,
MRO4,eaves_height,2.93,19.43,10.62,10.51,1.95,10.52,10.73,10.44,10.56,
MRO4,number_roof_surfaces,1,32,4.41,3.0,3.31,4.23,4.58,3.0,3.0,
MRO4,roof_slope,32.27,90.0,51.06,50.11,7.39,50.67,51.44,49.54,50.51,
MRO4,roof_type,,,,,,,,,,3200: 64.74%
MRO4,roof_type,,,,,,,,,,3100: 31.55%
MRO4,roof_type,,,,,,,,,,3400: 2.14%
MRO4,roof_type,,,,,,,,,,1000: 0.71%
MRO4,roof_type,,,,,,,,,,5000: 0.57%
MRO4,roof_type,,,,,,,,,,3300: 0.28%
MRO4,development_type_code,,,,,,,,,,B12: 53.97%
MRO4,development_type_code,,,,,,,,,,C11: 24.87%
MRO4,development_type_code,,,,,,,,,,A13: 15.58%
MRO4,development_type_code,,,,,,,,,,A12: 2.57%
MRO4,development_type_code,,,,,,,,,,C12: 1.36%
MRO4,development_type_code,,,,,,,,,,B11: 1.22%
MRO4,development_type_code,,,,,,,,,,A11: 0.43%
MRO5,building_footprint,40.95,1865.21,183.17,175.86,80.95,178.3,188.04,172.58,178.63,
MRO5,storeys_above_ground,1,8,4.45,5.0,0.74,4.4,4.49,5.0,5.0,
MRO5,length_footprint,7.61,91.53,18.14,18.35,4.23,17.89,18.4,18.22,18.5,
MRO5,width_footprint,6.76,52.0,18.18,18.56,4.12,17.93,18.43,18.46,18.66,
MRO5,roof_ridge_height,2.58,30.42,18.06,19.16,2.26,17.92,18.19,19.09,19.2,
MRO5,eaves_height,2.58,26.46,14.74,15.81,2.28,14.6,14.87,15.76,15.84,
MRO5,number_roof_surfaces,1,44,2.59,2.0,2.78,2.42,2.76,2.0,2.0,
MRO5,roof_slope,22.46,90.0,56.77,55.36,6.07,56.41,57.14,55.26,55.52,
MRO5,roof_type,,,,,,,,,,3100: 88.54%
MRO5,roof_type,,,,,,,,,,3200: 10.61%
MRO5,roof_type,,,,,,,,,,5000: 0.75%
MRO5,roof_type,,,,,,,,,,1000: 0.09%
MRO5,development_type_code,,,,,,,,,,B12: 81.02%
MRO5,development_type_code,,,,,,,,,,A13: 6.2%
MRO5,development_type_code,,,,,,,,,,C11: 4.32%
MRO5,development_type_code,,,,,,,,,,A12: 3.85%
MRO5,development_type_code,,,,,,,,,,B14: 2.91%
MRO5,development_type_code,,,,,,,,,,C12: 1.5%
MRO5,development_type_code,,,,,,,,,,B13: 0.19%
MRO6,building_footprint,149.13,707.01,186.68,169.18,70.93,178.14,195.23,168.36,170.33,
MRO6,storeys_above_ground,3,10,5.78,6.0,1.17,5.63,5.92,6.0,6.0,
MRO6,length_footprint,10.18,27.4,17.31,18.13,3.17,16.93,17.7,17.97,18.3,
MRO6,width_footprint,11.73,44.96,17.59,17.34,4.24,17.08,18.1,17.12,17.76,
MRO6,roof_ridge_height,10.8,35.0,19.56,18.82,3.74,19.11,20.01,18.78,18.85,
MRO6,eaves_height,10.8,35.0,19.14,18.76,3.9,18.67,19.61,18.71,18.79,
MRO6,number_roof_surfaces,1,6,1.51,1.0,0.78,1.41,1.6,1.0,1.0,
MRO6,roof_slope,75.17,90.0,85.35,90.0,6.6,84.55,86.14,90.0,90.0,
MRO6,roof_type,,,,,,,,,,1000: 66.29%
MRO6,roof_type,,,,,,,,,,3100: 33.33%
MRO6,roof_type,,,,,,,,,,5000: 0.37%
MRO6,development_type_code,,,,,,,,,,C12: 54.68%
MRO6,development_type_code,,,,,,,,,,A13: 16.48%
MRO6,development_type_code,,,,,,,,,,B13: 15.73%
MRO6,development_type_code,,,,,,,,,,B12: 5.99%
MRO6,development_type_code,,,,,,,,,,B14: 4.49%
MRO6,development_type_code,,,,,,,,,,C11: 2.62%
MRO7,building_footprint,52.38,2731.58,332.72,246.49,287.88,300.23,365.22,239.89,254.13,
MRO7,storeys_above_ground,1,7,3.84,4.0,0.91,3.73,3.94,4.0,4.0,
MRO7,length_footprint,8.99,100.31,23.96,20.37,11.53,22.65,25.26,20.08,21.0,
MRO7,width_footprint,11.36,83.71,23.45,20.96,10.7,22.24,24.66,20.08,22.11,
MRO7,roof_ridge_height,4.27,24.79,14.81,14.71,3.12,14.46,15.16,14.4,14.9,
MRO7,eaves_height,4.27,24.08,12.23,11.81,3.24,11.86,12.59,11.5,12.15,
MRO7,number_roof_surfaces,1,987,10.34,6.0,56.52,3.96,16.72,5.0,6.0,
MRO7,roof_slope,26.57,90.0,67.63,65.15,17.68,65.63,69.62,59.58,69.41,
MRO7,roof_type,,,,,,,,,,1000: 22.37%
MRO7,roof_type,,,,,,,,,,3200: 21.71%
MRO7,roof_type,,,,,,,,,,3100: 19.74%
MRO7,roof_type,,,,,,,,,,3400: 16.45%
MRO7,roof_type,,,,,,,,,,5000: 9.87%
MRO7,roof_type,,,,,,,,,,3300: 5.92%
MRO7,roof_type,,,,,,,,,,3900: 2.63%
MRO7,roof_type,,,,,,,,,,3500: 1.32%
MRO7,development_type_code,,,,,,,,,,B12: 42.31%
MRO7,development_type_code,,,,,,,,,,A13: 34.97%
MRO7,development_type_code,,,,,,,,,,A12: 13.64%
MRO7,development_type_code,,,,,,,,,,C11: 4.2%
MRO7,development_type_code,,,,,,,,,,A11: 3.5%
MRO7,development_type_code,,,,,,,,,,B13: 0.7%
MRO7,development_type_code,,,,,,,,,,B11: 0.35%
MRO7,development_type_code,,,,,,,,,,C12: 0.35%
