Category,Metric,Min,Max,Mean,Median,Std Dev,CI Mean Low,CI Mean High,CI Median Low,CI Median High,Additional Info
MRO,length_footprint,5.97,67.28,18.18,18.06,7.29,17.08,19.28,17.49,18.77,
MRO,width_footprint,5.97,96.16,19.55,19.24,7.94,18.36,20.75,18.31,19.64,
MRO,roof_ridge_height,3.66,21.3,15.37,14.43,2.52,14.99,15.75,14.26,15.6,
MRO,eaves_height,2.57,17.55,11.84,10.93,3.05,11.38,12.3,10.67,12.04,
MRO,number_roof_surfaces,1,20,3.79,3.0,3.51,3.26,4.32,3.0,3.0,
MRO,roof_slope,0.0,90.0,60.0,90.0,51.96,0.0,90.0,0.0,90.0,
MRO,roof_type,,,,,,,,,,3200: 47.67%
MRO,roof_type,,,,,,,,,,3100: 40.7%
MRO,roof_type,,,,,,,,,,1000: 6.98%
MRO,roof_type,,,,,,,,,,5000: 1.74%
MRO,roof_type,,,,,,,,,,3400: 1.74%
MRO,roof_type,,,,,,,,,,3300: 1.16%
MRO,development_type_code,,,,,,,,,,B12: 57.06%
MRO,development_type_code,,,,,,,,,,A12: 11.76%
MRO,development_type_code,,,,,,,,,,B11: 10.59%
MRO,development_type_code,,,,,,,,,,A13: 10.0%
MRO,development_type_code,,,,,,,,,,C11: 4.71%
MRO,development_type_code,,,,,,,,,,C12: 3.53%
MRO,development_type_code,,,,,,,,,,A11: 2.35%
MRO2,building_footprint,120.09,1674.25,663.74,403.36,603.62,120.09,1222.0,255.8,1374.3,
MRO2,storeys_above_ground,1,2,1.86,2.0,0.38,1.51,2,2.0,2.0,
MRO2,length_footprint,10.59,42.71,24.56,20.96,10.82,14.55,34.56,19.83,35.37,
MRO2,width_footprint,11.34,39.2,22.9,20.34,11.54,12.23,33.58,12.83,38.85,
MRO2,roof_ridge_height,3.67,15.24,9.94,10.05,3.37,6.83,13.05,9.89,10.63,
MRO2,eaves_height,3.67,10.79,7.41,7.19,2.1,5.47,9.35,6.97,8.14,
MRO2,number_roof_surfaces,1,35,14.71,8.0,13.62,2.12,27.31,3.0,27.0,
MRO2,roof_slope,56.26,90.0,73.13,73.13,23.86,56.26,90.0,56.26,90.0,
MRO2,roof_type,,,,,,,,,,3100: 42.86%
MRO2,roof_type,,,,,,,,,,3200: 28.57%
MRO2,roof_type,,,,,,,,,,1000: 14.29%
MRO2,roof_type,,,,,,,,,,5000: 14.29%
MRO2,development_type_code,,,,,,,,,,A11: 40.0%
MRO2,development_type_code,,,,,,,,,,A13: 40.0%
MRO2,development_type_code,,,,,,,,,,A12: 20.0%
MRO3,building_footprint,31.06,2651.75,328.96,302.4,197.48,314.4,343.52,291.5,316.21,
MRO3,storeys_above_ground,1,6,3.2,3.0,0.7,3.15,3.25,3.0,3.0,
MRO3,length_footprint,5.23,60.98,17.81,17.35,4.66,17.46,18.15,17.01,17.69,
MRO3,width_footprint,5.88,71.17,17.68,17.26,4.58,17.35,18.02,16.83,17.57,
MRO3,roof_ridge_height,3.49,25.53,15.88,16.56,3.09,15.66,16.11,16.26,16.8,
MRO3,eaves_height,0.0,25.5,12.13,12.69,3.0,11.91,12.36,12.39,12.91,
MRO3,number_roof_surfaces,1,28,6.05,5.0,3.99,5.75,6.34,5.0,5.0,
MRO3,roof_slope,0.0,90.0,51.11,57.68,35.43,48.11,54.11,53.13,62.01,
MRO3,roof_type,,,,,,,,,,3200: 64.46%
MRO3,roof_type,,,,,,,,,,3400: 17.77%
MRO3,roof_type,,,,,,,,,,3100: 12.27%
MRO3,roof_type,,,,,,,,,,5000: 1.97%
MRO3,roof_type,,,,,,,,,,1000: 1.83%
MRO3,roof_type,,,,,,,,,,3300: 1.41%
MRO3,roof_type,,,,,,,,,,2500: 0.28%
MRO3,development_type_code,,,,,,,,,,A13: 62.3%
MRO3,development_type_code,,,,,,,,,,C11: 16.45%
MRO3,development_type_code,,,,,,,,,,B12: 15.87%
MRO3,development_type_code,,,,,,,,,,A12: 4.08%
MRO3,development_type_code,,,,,,,,,,A11: 1.02%
MRO3,development_type_code,,,,,,,,,,B11: 0.29%
MRO4,building_footprint,38.2,2535.7,310.04,300.12,130.37,303.21,316.88,293.56,304.62,
MRO4,storeys_above_ground,1,5,2.92,3.0,0.54,2.89,2.95,3.0,3.0,
MRO4,length_footprint,6.38,65.98,17.16,17.03,3.66,16.97,17.35,16.88,17.16,
MRO4,width_footprint,5.99,42.01,17.71,17.88,3.28,17.54,17.88,17.69,18.08,
MRO4,roof_ridge_height,4.1,23.54,14.68,14.71,1.92,14.58,14.78,14.65,14.78,
MRO4,eaves_height,2.92,19.29,10.31,10.41,1.99,10.21,10.42,10.36,10.49,
MRO4,number_roof_surfaces,1,32,4.41,3.0,3.38,4.24,4.59,3.0,3.0,
MRO4,roof_slope,0.0,90.0,44.33,50.58,35.31,41.22,47.45,48.96,52.94,
MRO4,roof_type,,,,,,,,,,3200: 64.6%
MRO4,roof_type,,,,,,,,,,3100: 31.41%
MRO4,roof_type,,,,,,,,,,3400: 2.0%
MRO4,roof_type,,,,,,,,,,1000: 1.0%
MRO4,roof_type,,,,,,,,,,5000: 0.64%
MRO4,roof_type,,,,,,,,,,3300: 0.29%
MRO4,roof_type,,,,,,,,,,2100: 0.07%
MRO4,development_type_code,,,,,,,,,,B12: 53.94%
MRO4,development_type_code,,,,,,,,,,C11: 25.14%
MRO4,development_type_code,,,,,,,,,,A13: 15.19%
MRO4,development_type_code,,,,,,,,,,A12: 2.51%
MRO4,development_type_code,,,,,,,,,,C12: 1.36%
MRO4,development_type_code,,,,,,,,,,B11: 1.29%
MRO4,development_type_code,,,,,,,,,,A11: 0.57%
MRO5,building_footprint,98.32,3942.38,337.4,326.59,193.09,325.79,349.01,324.32,328.89,
MRO5,storeys_above_ground,1,8,4.45,5.0,0.74,4.41,4.49,5.0,5.0,
MRO5,length_footprint,9.95,91.53,18.15,18.35,4.24,17.9,18.41,18.19,18.5,
MRO5,width_footprint,9.88,52.01,18.23,18.56,4.24,17.97,18.48,18.47,18.67,
MRO5,roof_ridge_height,8.82,30.42,18.1,19.17,2.14,17.97,18.23,19.11,19.2,
MRO5,eaves_height,3.28,26.46,14.65,15.79,2.31,14.51,14.79,15.7,15.83,
MRO5,number_roof_surfaces,1,40,2.56,2.0,2.47,2.41,2.71,2.0,2.0,
MRO5,roof_slope,0.0,90.0,32.82,25.84,35.26,29.57,36.06,0.0,41.26,
MRO5,roof_type,,,,,,,,,,3100: 88.54%
MRO5,roof_type,,,,,,,,,,3200: 10.52%
MRO5,roof_type,,,,,,,,,,5000: 0.85%
MRO5,roof_type,,,,,,,,,,2500: 0.09%
MRO5,development_type_code,,,,,,,,,,B12: 80.64%
MRO5,development_type_code,,,,,,,,,,A13: 6.48%
MRO5,development_type_code,,,,,,,,,,C11: 4.23%
MRO5,development_type_code,,,,,,,,,,A12: 3.95%
MRO5,development_type_code,,,,,,,,,,B14: 2.91%
MRO5,development_type_code,,,,,,,,,,C12: 1.5%
MRO5,development_type_code,,,,,,,,,,B13: 0.28%
MRO6,building_footprint,171.73,1000.92,310.89,316.13,123.32,296.01,325.78,307.9,322.84,
MRO6,storeys_above_ground,3,10,5.78,6.0,1.18,5.64,5.92,6.0,6.0,
MRO6,length_footprint,10.18,27.4,17.31,18.13,3.18,16.93,17.69,17.98,18.33,
MRO6,width_footprint,11.73,44.96,17.6,17.34,4.25,17.09,18.11,17.16,17.76,
MRO6,roof_ridge_height,10.8,35.0,19.6,18.82,3.81,19.14,20.06,18.78,18.86,
MRO6,eaves_height,2.58,34.96,18.53,18.75,3.63,18.1,18.97,18.68,18.79,
MRO6,number_roof_surfaces,1,6,1.5,1.0,0.76,1.4,1.59,1.0,1.0,
MRO6,roof_slope,0.0,90.0,33.44,0.0,39.85,17.34,49.54,0.0,64.79,
MRO6,roof_type,,,,,,,,,,1000: 66.54%
MRO6,roof_type,,,,,,,,,,3100: 33.46%
MRO6,development_type_code,,,,,,,,,,C12: 55.26%
MRO6,development_type_code,,,,,,,,,,A13: 16.54%
MRO6,development_type_code,,,,,,,,,,B13: 15.41%
MRO6,development_type_code,,,,,,,,,,B12: 6.39%
MRO6,development_type_code,,,,,,,,,,B14: 4.51%
MRO6,development_type_code,,,,,,,,,,C11: 1.88%
MRO7,building_footprint,102.9,7695.52,643.03,435.89,806.65,551.07,734.99,407.72,453.73,
MRO7,storeys_above_ground,2,7,3.84,4.0,0.87,3.74,3.94,4.0,4.0,
MRO7,length_footprint,8.99,100.31,23.79,20.37,11.24,22.51,25.07,20.08,21.03,
MRO7,width_footprint,11.36,83.71,23.29,20.96,10.58,22.08,24.5,20.07,22.09,
MRO7,roof_ridge_height,6.24,27.49,14.9,14.74,3.02,14.56,15.25,14.48,14.92,
MRO7,eaves_height,3.45,25.98,11.23,11.26,3.08,10.88,11.58,10.84,11.53,
MRO7,number_roof_surfaces,1,55,7.24,6.0,6.0,6.56,7.93,5.0,6.5,
MRO7,roof_slope,0.0,90.0,50.78,59.77,35.59,43.56,57.99,52.67,66.64,
MRO7,roof_type,,,,,,,,,,3200: 23.15%
MRO7,roof_type,,,,,,,,,,1000: 21.48%
MRO7,roof_type,,,,,,,,,,3100: 18.79%
MRO7,roof_type,,,,,,,,,,3400: 17.11%
MRO7,roof_type,,,,,,,,,,5000: 9.73%
MRO7,roof_type,,,,,,,,,,3300: 6.04%
MRO7,roof_type,,,,,,,,,,3900: 2.68%
MRO7,roof_type,,,,,,,,,,3500: 1.01%
MRO7,development_type_code,,,,,,,,,,B12: 42.05%
MRO7,development_type_code,,,,,,,,,,A13: 34.98%
MRO7,development_type_code,,,,,,,,,,A12: 13.78%
MRO7,development_type_code,,,,,,,,,,C11: 4.24%
MRO7,development_type_code,,,,,,,,,,A11: 3.18%
MRO7,development_type_code,,,,,,,,,,C12: 0.71%
MRO7,development_type_code,,,,,,,,,,B13: 0.71%
MRO7,development_type_code,,,,,,,,,,B11: 0.35%
